mal_id,title,type,source,score,scored_by,rank,popularity,members,favorites,studios,rilis;,episodes,status,source_category,source_category_number,log_score,tahun
19681,Hustle Punch,TV,Original,5.85,161.0,9957.0,14278.0,748.0,0.0,['Toei Animation'],1965-11-01,1.0,Finished Airing,Original,3,1.9242486522741338,1965.0
18205,World Fool News (TV),TV,Other,5.85,968.0,9966.0,10720.0,2279.0,5.0,[],2014-04-17,6.0,Finished Airing,Other,4,1.9242486522741338,2014.0
17727,Haitai Nanafa 2nd Season,TV,Original,5.85,1500.0,9957.0,8933.0,4099.0,1.0,['Passione'],2013-04-06,1.0,Finished Airing,Original,3,1.9242486522741338,2013.0
13307,Shounen Ninja Kaze no Fujimaru,TV,Unknown,5.85,215.0,9957.0,12677.0,1172.0,7.0,['Toei Animation'],1964-06-07,1.0,Finished Airing,Other,4,1.9242486522741338,1964.0
8241,Rio: Rainbow Gate!,TV,Game,5.85,14996.0,9979.0,3423.0,41087.0,36.0,['Xebec'],2011-01-04,3.0,Finished Airing,Game,4,1.9242486522741338,2011.0
36666,An Ling Yu Shi Di Qi,TV,Original,5.84,230.0,9997.0,12857.0,1120.0,3.0,[],2017-03-27,1.0,Finished Airing,Original,3,1.922787731634459,2017.0
38016,Zannen na Ikimono Jiten,TV,Picture book,5.84,147.0,10020.0,15412.0,545.0,0.0,['NHK Enterprises'],2018-08-06,1.0,Finished Airing,Other,4,1.922787731634459,2018.0
41062,Tomica Kizuna Gattai: Earth Granner,TV,Other,5.84,252.0,10014.0,11957.0,1491.0,1.0,['OLM'],2020-04-05,13.0,Finished Airing,Other,4,1.922787731634459,2020.0
37576,Majutsushi Orphen Hagure Tabi,TV,Light novel,5.84,24344.0,9984.0,2543.0,70566.0,69.0,['Studio Deen'],2020-01-07,1.0,Finished Airing,Novel,2,1.922787731634459,2020.0
6523,Porong Porong Pororo,TV,Original,5.84,398.0,9994.0,13278.0,990.0,3.0,[],2003-11-27,1.0,Finished Airing,Original,3,1.922787731634459,2003.0
44208,Yami Shibai 8,TV,Original,5.84,6172.0,10019.0,5301.0,15416.0,22.0,['ILCA'],2021-01-11,1.0,Finished Airing,Original,3,1.922787731634459,2021.0
46118,Wave!! Surfing Yappe!! (TV),TV,Mixed media,5.84,14355.0,10018.0,3114.0,48718.0,202.0,['Asahi Production'],2021-01-12,12.0,Finished Airing,Other,4,1.922787731634459,2021.0
3294,Gasshin Sentai Mechander Robo,TV,Unknown,5.84,255.0,10006.0,12940.0,1089.0,2.0,[],1977-03-03,1.0,Finished Airing,Other,4,1.922787731634459,1977.0
38378,Lei Su Deng Shandian Chong Xian 2,TV,Original,5.83,235.0,10035.0,15833.0,498.0,0.0,['Alpha Animation'],2010-01-01,17.0,Finished Airing,Original,3,1.9213246735826988,2010.0
38534,Huoli Shaonian Wang 3,TV,Original,5.83,177.0,10061.0,16603.0,424.0,2.0,[],2010-01-01,52.0,Finished Airing,Original,3,1.9213246735826988,2010.0
35313,Kemono Friends 2,TV,Game,5.83,6521.0,10033.0,5038.0,17766.0,43.0,['Tomason'],2019-01-15,1.0,Finished Airing,Game,4,1.9213246735826988,2019.0
38440,Shikizakura,TV,Original,5.83,3274.0,10040.0,5118.0,16966.0,49.0,['Sublimation'],2021-10-10,12.0,Finished Airing,Original,3,1.9213246735826988,2021.0
33803,Sengoku Choujuu Giga: Kou,TV,Original,5.83,2488.0,10042.0,7585.0,6336.0,6.0,['ILCA'],2016-10-09,1.0,Finished Airing,Original,3,1.9213246735826988,2016.0
40961,Hortensia Saga,TV,Game,5.83,21101.0,10057.0,2617.0,66921.0,157.0,['LIDENFILMS'],2021-01-07,1.0,Finished Airing,Game,4,1.9213246735826988,2021.0
9175,Tsuruhime Ja!,TV,Manga,5.83,205.0,10025.0,15068.0,594.0,0.0,['Madhouse'],1990-01-09,48.0,Finished Airing,Manga,1,1.9213246735826988,1990.0
23351,Youkaiden Nekome Kozou,TV,Manga,5.83,186.0,10027.0,12969.0,1081.0,0.0,[],1976-04-01,3.0,Finished Airing,Manga,1,1.9213246735826988,1976.0
31318,Comet Lucifer,TV,Original,5.83,45255.0,10055.0,1954.0,106663.0,91.0,['8bit'],2015-10-04,1.0,Finished Airing,Original,3,1.9213246735826988,2015.0
19959,Barbapapa (1977),TV,Picture book,5.83,362.0,10048.0,13427.0,946.0,2.0,['Topcraft'],1977-04-30,1.0,Finished Airing,Other,4,1.9213246735826988,1977.0
4331,Penguin no Mondai,TV,Manga,5.83,302.0,10040.0,13770.0,865.0,2.0,['Shogakukan Music & Digital Entertainment'],2008-04-05,39.0,Finished Airing,Manga,1,1.9213246735826988,2008.0
11541,Ad Lib Anime Kenkyuujo,TV,Original,5.83,224.0,10049.0,12795.0,1137.0,2.0,[],2011-10-16,1.0,Finished Airing,Original,3,1.9213246735826988,2011.0
11405,Skyers 5,TV,Unknown,5.83,160.0,10020.0,14512.0,692.0,0.0,['Eiken'],1967-10-04,1.0,Finished Airing,Other,4,1.9213246735826988,1967.0
47639,Blue Reflection Ray,TV,Game,5.83,6521.0,10052.0,4048.0,29314.0,103.0,['J.C.Staff'],2021-04-10,12.0,Finished Airing,Game,4,1.9213246735826988,2021.0
51923,Warau Arsnotoria Sun!,TV,Game,5.82,7775.0,10079.0,4151.0,27729.0,51.0,['LIDENFILMS'],2022-07-06,1.0,Finished Airing,Game,4,1.9198594718553708,2022.0
38295,Joshikausei,TV,Web manga,5.82,25035.0,10071.0,2639.0,66329.0,52.0,['Seven'],2019-04-06,1.0,Finished Airing,Manga,1,1.9198594718553708,2019.0
38611,Power Battle Watch Car,TV,Original,5.82,117.0,10101.0,17713.0,340.0,1.0,['SAMG Entertainment'],2016-04-07,1.0,Finished Airing,Original,3,1.9198594718553708,2016.0
35543,Turning Mecard W Season 2,TV,Unknown,5.82,143.0,10078.0,15568.0,526.0,2.0,[],2017-03-02,2.0,Finished Airing,Other,4,1.9198594718553708,2017.0
34738,Sengoku Choujuu Giga: Otsu,TV,Original,5.82,1471.0,10106.0,9806.0,3050.0,0.0,['ILCA'],2017-01-15,12.0,Finished Airing,Original,3,1.9198594718553708,2017.0
39668,Watanuki-san Chi no,TV,Other,5.82,213.0,10079.0,10388.0,2520.0,3.0,[],2019-04-19,1.0,Finished Airing,Other,4,1.9198594718553708,2019.0
40403,Shin Sakura Taisen the Animation,TV,Game,5.82,4922.0,10108.0,4913.0,18993.0,25.0,['SANZIGEN'],2020-04-03,1.0,Finished Airing,Game,4,1.9198594718553708,2020.0
31539,Kyoufu! Zombie Neko,TV,Original,5.82,148.0,10090.0,12280.0,1333.0,0.0,['Kachidoki Studio'],2015-10-02,1.0,Finished Airing,Original,3,1.9198594718553708,2015.0
3683,Kabatotto,TV,Unknown,5.82,223.0,10081.0,13894.0,839.0,2.0,['Tatsunoko Production'],1971-01-01,300.0,Finished Airing,Other,4,1.9198594718553708,1971.0
48391,Mazica Party,TV,Original,5.82,249.0,10092.0,11668.0,1648.0,10.0,['OLM'],2021-04-04,51.0,Finished Airing,Original,3,1.9198594718553708,2021.0
16027,Greek Roman Sinhwa: Olympus Guardian,TV,Other,5.82,231.0,10065.0,12141.0,1397.0,3.0,[],2002-12-11,52.0,Finished Airing,Other,4,1.9198594718553708,2002.0
2822,Bamboo Bears,TV,Unknown,5.82,281.0,10059.0,13635.0,896.0,2.0,['Telescreen'],1997-04-04,13.0,Finished Airing,Other,4,1.9198594718553708,1997.0
49184,Gunma-chan,TV,Other,5.82,157.0,10067.0,13758.0,868.0,2.0,['Ascension'],2021-10-03,1.0,Finished Airing,Other,4,1.9198594718553708,2021.0
16169,Choboraunyopomi Gekijou Ai Mai Mii,TV,4-koma manga,5.81,13554.0,10147.0,3981.0,30416.0,43.0,['Seven'],2013-01-03,13.0,Finished Airing,Manga,1,1.918392120161421,2013.0
50871,Alice Gear Aegis Expansion,TV,Game,5.81,2535.0,10139.0,6484.0,9405.0,12.0,['Nomad'],2023-04-04,12.0,Finished Airing,Game,4,1.918392120161421,2023.0
34467,Yami Shibai 4,TV,Original,5.81,15348.0,10168.0,4025.0,29674.0,11.0,['ILCA'],2017-01-16,7.0,Finished Airing,Original,3,1.918392120161421,2017.0
34852,Pikaia!!,TV,Original,5.81,151.0,10128.0,14664.0,660.0,2.0,['OLM'],2017-02-26,1.0,Finished Airing,Original,3,1.918392120161421,2017.0
34332,Hulaing Babies,TV,Original,5.81,1428.0,10158.0,8956.0,4055.0,2.0,['Fukushima Gaina'],2019-01-11,12.0,Finished Airing,Original,3,1.918392120161421,2019.0
40129,Rebirth,TV,Card game,5.81,903.0,10133.0,8746.0,4400.0,3.0,['LIDENFILMS Osaka Studio'],2020-01-05,1.0,Finished Airing,Other,4,1.918392120161421,2020.0
30519,Balala Xiao Mo Xian: Caihong Xin Shi,TV,Unknown,5.81,351.0,10141.0,11682.0,1640.0,3.0,['Alpha Animation'],2011-03-26,10.0,Finished Airing,Other,4,1.918392120161421,2011.0
6989,Uchuu Ace,TV,Manga,5.81,192.0,10167.0,13618.0,901.0,2.0,['Tatsunoko Production'],1965-05-08,1.0,Finished Airing,Manga,1,1.918392120161421,1965.0
1912,Marginal Prince: Gekkeiju no Ouji-tachi,TV,Visual novel,5.81,4249.0,10124.0,5448.0,14391.0,17.0,['Tokyo Kids'],2006-10-02,4.0,Finished Airing,Novel,2,1.918392120161421,2006.0
48470,D_Cide Traumerei the Animation,TV,Mixed media,5.81,6471.0,10147.0,4402.0,24448.0,106.0,['SANZIGEN'],2021-07-10,24.0,Finished Airing,Other,4,1.918392120161421,2021.0
33184,Battle Girl High School,TV,Game,5.81,6099.0,10145.0,4419.0,24263.0,43.0,['SILVER LINK.'],2017-07-03,3.0,Finished Airing,Game,4,1.918392120161421,2017.0
49342,Shin Ikkitousen,TV,Manga,5.81,5239.0,10137.0,4275.0,26134.0,129.0,['Arms'],2022-05-17,1.0,Finished Airing,Manga,1,1.918392120161421,2022.0
37096,Puzzle & Dragon,TV,Game,5.81,136.0,10130.0,11845.0,1549.0,6.0,['Pierrot'],2018-04-02,1.0,Finished Airing,Game,4,1.918392120161421,2018.0
36797,gdMen,TV,Original,5.8,1053.0,10205.0,9777.0,3079.0,4.0,['Strawberry Meets Pictures'],2018-01-09,1.0,Finished Airing,Original,3,1.916922612182061,2018.0
37268,Z/X: Code Reunion,TV,Card game,5.8,3434.0,10178.0,5534.0,13806.0,22.0,['Passione'],2019-10-08,1.0,Finished Airing,Other,4,1.916922612182061,2019.0
38525,Chuldong! Super Wings,TV,Original,5.8,174.0,10202.0,16119.0,470.0,1.0,[],2013-09-01,1.0,Finished Airing,Original,3,1.916922612182061,2013.0
33026,Time Bokan 24,TV,Original,5.8,1331.0,10171.0,8403.0,4918.0,4.0,['Tatsunoko Production'],2016-10-01,1.0,Finished Airing,Original,3,1.916922612182061,2016.0
32670,Battle Spirits: Double Drive,TV,Card game,5.8,364.0,10194.0,11613.0,1676.0,2.0,['Bandai Namco Pictures'],2016-04-06,1.0,Finished Airing,Other,4,1.916922612182061,2016.0
14045,Mangirl!,TV,Manga,5.8,14556.0,10184.0,3834.0,32881.0,16.0,['Doga Kobo'],2013-01-03,24.0,Finished Airing,Manga,1,1.916922612182061,2013.0
5344,Time Bokan Series: Itadakiman,TV,Unknown,5.8,244.0,10173.0,12908.0,1102.0,1.0,['Tatsunoko Production'],1983-04-09,1.0,Finished Airing,Other,4,1.916922612182061,1983.0
54798,Kamierabi,TV,Original,5.79,5033.0,10232.0,4576.0,22289.0,69.0,['Unend'],2023-10-05,48.0,Finished Airing,Original,3,1.9154509415706047,2023.0
26085,Military!,TV,4-koma manga,5.79,19048.0,10240.0,3379.0,42176.0,51.0,['Creators in Pack'],2015-01-07,9.0,Finished Airing,Manga,1,1.9154509415706047,2015.0
37992,Jingai-san no Yome,TV,4-koma manga,5.79,20011.0,10222.0,3196.0,46322.0,108.0,['Saetta'],2018-10-03,1.0,Finished Airing,Manga,1,1.9154509415706047,2018.0
21523,Baku Tech! Bakugan Gachi,TV,Unknown,5.79,894.0,10212.0,10758.0,2246.0,0.0,[],2013-04-06,1.0,Finished Airing,Other,4,1.9154509415706047,2013.0
3630,Miracle Shoujo Limit-chan,TV,Original,5.79,219.0,10242.0,13277.0,991.0,1.0,['Toei Animation'],1973-10-01,1.0,Finished Airing,Original,3,1.9154509415706047,1973.0
39063,Fairy Gone,TV,Original,5.79,53602.0,10219.0,1393.0,166204.0,214.0,['P.A. Works'],2019-04-08,1.0,Finished Airing,Original,3,1.9154509415706047,2019.0
55166,Yami Shibai 11,TV,Original,5.78,1959.0,10294.0,7682.0,6137.0,26.0,['ILCA'],2023-07-10,1.0,Finished Airing,Original,3,1.9139771019523042,2023.0
36245,Evil or Live,TV,Web manga,5.78,33747.0,10273.0,2348.0,80162.0,113.0,['Haoliners Animation League'],2017-10-11,1.0,Finished Airing,Manga,1,1.9139771019523042,2017.0
33889,Saredo Tsumibito wa Ryuu to Odoru,TV,Light novel,5.78,14349.0,10262.0,2945.0,54263.0,47.0,['Seven Arcs Pictures'],2018-04-06,1.0,Finished Airing,Novel,2,1.9139771019523042,2018.0
36458,Soukou Musume Senki,TV,Game,5.78,4248.0,10287.0,5344.0,15132.0,38.0,['Studio A-CAT'],2021-01-07,1.0,Finished Airing,Game,4,1.9139771019523042,2021.0
8213,Hokahoka Kazoku,TV,Unknown,5.78,280.0,10282.0,13644.0,893.0,1.0,['Eiken'],1976-10-01,51.0,Finished Airing,Other,4,1.9139771019523042,1976.0
2244,Rakugo Tennyo Oyui,TV,Unknown,5.78,444.0,10260.0,10499.0,2426.0,1.0,['TNK'],2006-01-05,1.0,Finished Airing,Other,4,1.9139771019523042,2006.0
21013,Marvel Disk Wars: The Avengers,TV,Other,5.78,2770.0,10252.0,6674.0,8703.0,23.0,['Toei Animation'],2014-04-02,7.0,Finished Airing,Other,4,1.9139771019523042,2014.0
12767,Yuusei Kamen,TV,Unknown,5.78,173.0,10297.0,14480.0,699.0,0.0,['Eiken'],1966-06-03,8.0,Finished Airing,Other,4,1.9139771019523042,1966.0
1947,Kikou Sennyo Rouran,TV,Original,5.78,448.0,10245.0,10586.0,2373.0,2.0,['Zexcs'],2002-11-15,12.0,Finished Airing,Original,3,1.9139771019523042,2002.0
38331,Stand My Heroes: Piece of Truth,TV,Game,5.77,7132.0,10299.0,4210.0,26942.0,88.0,['M.S.C'],2019-10-07,52.0,Finished Airing,Game,4,1.9125010869241836,2019.0
4264,Ultraviolet: Code 044,TV,Other,5.77,1478.0,10306.0,7174.0,7279.0,5.0,['Madhouse'],2008-07-01,1.0,Finished Airing,Other,4,1.9125010869241836,2008.0
32448,Kirin Ashita no Calendar,TV,Unknown,5.77,196.0,10313.0,14959.0,610.0,0.0,[],1980-01-01,3.0,Finished Airing,Other,4,1.9125010869241836,1980.0
510,Kakyuusei 2: Hitomi no Naka no Shoujo-tachi,TV,Visual novel,5.77,1493.0,10309.0,7592.0,6307.0,6.0,['Arms'],2004-10-02,12.0,Finished Airing,Novel,2,1.9125010869241836,2004.0
51415,Opus.COLORs,TV,Original,5.76,1856.0,10363.0,6551.0,9155.0,43.0,['C-Station'],2023-04-07,1.0,Finished Airing,Original,3,1.9110228900548727,2023.0
11763,Sekai de Ichiban Tsuyoku Naritai!,TV,Manga,5.76,18075.0,10367.0,2815.0,59008.0,109.0,['Arms'],2013-10-06,1.0,Finished Airing,Manga,1,1.9110228900548727,2013.0
25965,Backkom 2,TV,Original,5.76,444.0,10338.0,13603.0,904.0,1.0,['RG Animation Studios'],2007-01-01,1.0,Finished Airing,Original,3,1.9110228900548727,2007.0
15787,Backstage Idol Story,TV,Unknown,5.76,147.0,10341.0,13755.0,868.0,0.0,[],2012-10-11,6.0,Finished Airing,Other,4,1.9110228900548727,2012.0
668,Koi Koi 7,TV,Manga,5.76,6120.0,10357.0,5168.0,16614.0,15.0,['Studio Flag'],2005-04-02,1.0,Finished Airing,Manga,1,1.9110228900548727,2005.0
40196,Kandagawa Jet Girls,TV,Mixed media,5.76,13342.0,10357.0,3371.0,42316.0,58.0,['TNK'],2019-10-08,2.0,Finished Airing,Other,4,1.9110228900548727,2019.0
37484,Duel Masters!,TV,Original,5.75,301.0,10390.0,12001.0,1470.0,3.0,['Ascension'],2018-04-01,1.0,Finished Airing,Original,3,1.9095425048844386,2018.0
38526,Chuldong! Super Wings 2,TV,Original,5.75,119.0,10383.0,17531.0,354.0,0.0,[],2017-04-01,1.0,Finished Airing,Original,3,1.9095425048844386,2017.0
35642,Lei Su Deng Shandian Chong Xian,TV,Original,5.75,193.0,10373.0,15984.0,482.0,0.0,['Alpha Animation'],2007-05-01,1.0,Finished Airing,Original,3,1.9095425048844386,2007.0
33473,Tokyo Futago Athletic,TV,Original,5.75,159.0,10397.0,14941.0,614.0,3.0,['Ripromo'],2016-12-30,1.0,Finished Airing,Original,3,1.9095425048844386,2016.0
32454,Usakame,TV,Manga,5.75,6019.0,10399.0,5718.0,12788.0,8.0,['Millepensee'],2016-04-12,1.0,Finished Airing,Manga,1,1.9095425048844386,2016.0
19871,Gaist Crusher,TV,Game,5.75,537.0,10387.0,10350.0,2548.0,6.0,['Pierrot'],2013-10-02,1.0,Finished Airing,Game,4,1.9095425048844386,2013.0
40623,Dokyuu Hentai HxEros,TV,Manga,5.75,54732.0,10385.0,1589.0,140944.0,252.0,['Project No.9'],2020-07-04,1.0,Finished Airing,Manga,1,1.9095425048844386,2020.0
50267,Irodorimidori,TV,Game,5.75,3028.0,10394.0,6241.0,10231.0,47.0,['Akatsuki'],2022-01-05,3.0,Finished Airing,Game,4,1.9095425048844386,2022.0
33775,Soul Buster,TV,Web manga,5.74,7238.0,10402.0,4647.0,21491.0,13.0,['Pierrot'],2016-10-04,1.0,Finished Airing,Manga,1,1.9080599249242156,2016.0
36530,Porong Porong Pororo 6,TV,Original,5.74,121.0,10421.0,17438.0,361.0,0.0,[],2016-03-02,26.0,Finished Airing,Original,3,1.9080599249242156,2016.0
35332,World Fool News (TV) Part II,TV,Other,5.74,492.0,10407.0,12606.0,1198.0,1.0,[],2017-04-02,4.0,Finished Airing,Other,4,1.9080599249242156,2017.0
4553,Sukima no Kuni no Polta,TV,Unknown,5.74,151.0,10402.0,15932.0,485.0,2.0,[],2005-09-15,1.0,Finished Airing,Other,4,1.9080599249242156,2005.0
29758,Taboo Tattoo,TV,Manga,5.74,125894.0,10403.0,837.0,286454.0,248.0,['J.C.Staff'],2016-07-05,1.0,Finished Airing,Manga,1,1.9080599249242156,2016.0
10459,Puu-Neko,TV,4-koma manga,5.74,154.0,10423.0,12734.0,1155.0,1.0,['DLE'],2011-04-13,1.0,Finished Airing,Manga,1,1.9080599249242156,2011.0
50607,Yu☆Gi☆Oh! Go Rush!!,TV,Card game,5.74,974.0,10411.0,7920.0,5702.0,45.0,['Bridge'],2022-04-03,2.0,Finished Airing,Other,4,1.9080599249242156,2022.0
1442,Alexander Senki,TV,Novel,5.74,3370.0,10428.0,6713.0,8567.0,31.0,['Madhouse'],1999-09-15,3.0,Finished Airing,Novel,2,1.9080599249242156,1999.0
40506,Shadowverse,TV,Card game,5.73,4682.0,10482.0,5252.0,15801.0,34.0,['Zexcs'],2020-04-07,4.0,Finished Airing,Other,4,1.9065751436566365,2020.0
21997,Duel Masters Victory V,TV,Original,5.73,325.0,10452.0,12550.0,1220.0,1.0,['Shogakukan Music & Digital Entertainment'],2012-04-07,13.0,Finished Airing,Original,3,1.9065751436566365,2012.0
21421,Mahou Shoujo Taisen,TV,Other,5.73,5868.0,10471.0,5146.0,16752.0,5.0,['Gainax'],2014-04-08,3.0,Finished Airing,Other,4,1.9065751436566365,2014.0
4908,Bihada Ichizoku,TV,Original,5.73,1519.0,10451.0,8363.0,4974.0,4.0,[],2008-10-07,2.0,Finished Airing,Original,3,1.9065751436566365,2008.0
3259,Lemon Angel (1988),TV,Unknown,5.73,466.0,10469.0,10997.0,2081.0,1.0,['AIC'],1988-02-03,3.0,Finished Airing,Other,4,1.9065751436566365,1988.0
786,Pugyuru,TV,4-koma manga,5.73,2176.0,10476.0,8305.0,5068.0,12.0,['Creators Dot Com'],2004-04-12,12.0,Finished Airing,Manga,1,1.9065751436566365,2004.0
15749,Chiisana Ojisan,TV,Manga,5.73,246.0,10450.0,14068.0,798.0,1.0,['Kachidoki Studio'],2012-10-01,1.0,Finished Airing,Manga,1,1.9065751436566365,2012.0
2727,Sweet Valerian,TV,Original,5.73,1146.0,10461.0,9343.0,3557.0,4.0,['Madhouse'],2004-08-01,1.0,Finished Airing,Original,3,1.9065751436566365,2004.0
36166,Fireball Humorous,TV,Original,5.72,1268.0,10506.0,9328.0,3571.0,3.0,['Jinnis Animation Studios'],2017-10-06,1.0,Finished Airing,Original,3,1.9050881545350582,2017.0
34289,Schoolgirl Strikers: Animation Channel,TV,Game,5.72,5803.0,10493.0,4799.0,20098.0,19.0,['J.C.Staff'],2017-01-07,1.0,Finished Airing,Game,4,1.9050881545350582,2017.0
12359,Pecola,TV,Picture book,5.72,194.0,10493.0,14841.0,633.0,5.0,[],2002-10-06,1.0,Finished Airing,Other,4,1.9050881545350582,2002.0
32947,Battery,TV,Novel,5.71,20644.0,10543.0,2999.0,52495.0,54.0,['Zero-G'],2016-07-15,1.0,Finished Airing,Novel,2,1.9035989509835904,2016.0
10540,Genki!! Ekoda-chan,TV,4-koma manga,5.71,175.0,10548.0,12710.0,1162.0,0.0,['DLE'],2011-04-13,1.0,Finished Airing,Manga,1,1.9035989509835904,2011.0
30382,Aquarion Logos,TV,Original,5.71,7181.0,10539.0,4490.0,23332.0,17.0,['Satelight'],2015-07-03,1.0,Finished Airing,Original,3,1.9035989509835904,2015.0
27451,Porong Porong Pororo 2,TV,Original,5.71,217.0,10539.0,15339.0,556.0,0.0,[],2005-12-03,1.0,Finished Airing,Original,3,1.9035989509835904,2005.0
4709,Aesop's World,TV,Original,5.71,188.0,10541.0,14489.0,695.0,1.0,['Sunrise'],1999-04-05,1.0,Finished Airing,Original,3,1.9035989509835904,1999.0
10524,Duel Masters Victory,TV,Original,5.71,411.0,10549.0,11908.0,1513.0,2.0,['Shogakukan Music & Digital Entertainment'],2011-04-02,1.0,Finished Airing,Original,3,1.9035989509835904,2011.0
49780,Atasha Kawashiri Kodama da yo: Dangerous Lifehacker no Tadareta Seikatsu,TV,Web manga,5.71,3526.0,10542.0,6736.0,8499.0,32.0,['Lapin Track'],2022-01-14,26.0,Finished Airing,Manga,1,1.9035989509835904,2022.0
37584,Bakumatsu,TV,Game,5.7,5282.0,10565.0,4437.0,24041.0,34.0,['Studio Deen'],2018-10-05,5.0,Finished Airing,Game,4,1.9021075263969205,2018.0
38070,Kkoma Bus Tayo,TV,Original,5.7,208.0,10584.0,16083.0,473.0,0.0,[],2010-08-23,2.0,Finished Airing,Original,3,1.9021075263969205,2010.0
2308,Lime-iro Ryuukitan X,TV,Visual novel,5.7,1047.0,10587.0,8421.0,4901.0,5.0,['A.C.G.T.'],2005-01-05,1.0,Finished Airing,Novel,2,1.9021075263969205,2005.0
25967,Backkom Sports,TV,Original,5.7,376.0,10561.0,13941.0,828.0,0.0,['RG Animation Studios'],2009-01-01,1.0,Finished Airing,Original,3,1.9021075263969205,2009.0
38860,Bakumatsu Crisis,TV,Game,5.7,2254.0,10563.0,5798.0,12289.0,17.0,['Studio Deen'],2019-04-05,1.0,Finished Airing,Game,4,1.9021075263969205,2019.0
48492,Scarlet Nexus,TV,Game,5.7,25662.0,10592.0,2124.0,94424.0,497.0,['Sunrise'],2021-07-01,12.0,Finished Airing,Game,4,1.9021075263969205,2021.0
3264,Lemon Angel (1988/II),TV,Unknown,5.7,402.0,10585.0,11591.0,1697.0,0.0,['AIC'],1988-07-07,6.0,Finished Airing,Other,4,1.9021075263969205,1988.0
13141,Shiba Inuko-san,TV,Manga,5.7,3652.0,10593.0,6371.0,9777.0,10.0,['Hotline'],2012-04-01,2.0,Finished Airing,Manga,1,1.9021075263969205,2012.0
10987,Zettai Zetsumei Dangerous Jiisan (2004),TV,Manga,5.7,139.0,10581.0,15462.0,538.0,2.0,['Studio Hibari'],2004-04-04,2.0,Finished Airing,Manga,1,1.9021075263969205,2004.0
35835,RErideD: Tokigoe no Derrida,TV,Original,5.69,12379.0,10601.0,3481.0,39835.0,21.0,['Geek Toys'],2018-09-22,2.0,Finished Airing,Original,3,1.900613874140137,2018.0
5234,Zettai Yareru Greece Shinwa,TV,Original,5.69,151.0,10629.0,14063.0,798.0,0.0,['A-1 Pictures'],2008-10-04,1.0,Finished Airing,Original,3,1.900613874140137,2008.0
37446,Hyakuren no Haou to Seiyaku no Valkyria,TV,Light novel,5.69,90480.0,10624.0,1223.0,192200.0,319.0,['EMT Squared'],2018-07-08,1.0,Finished Airing,Novel,2,1.900613874140137,2018.0
51685,Zombie-ga Doeeo Beorin Naui Ttal,TV,Web manga,5.68,187.0,10643.0,8980.0,4028.0,31.0,[],2022-04-03,3.0,Finished Airing,Manga,1,1.8991179875485542,2022.0
23409,Duel Masters VS,TV,Original,5.68,303.0,10666.0,12438.0,1268.0,0.0,['Ascension'],2014-04-05,1.0,Finished Airing,Original,3,1.8991179875485542,2014.0
1664,Babel Nisei (2001),TV,Manga,5.68,1120.0,10664.0,9130.0,3814.0,3.0,['Vega Entertainment'],2001-10-05,3.0,Finished Airing,Manga,1,1.8991179875485542,2001.0
17090,Agigongryong Doolie (2009),TV,Unknown,5.68,132.0,10659.0,15841.0,496.0,1.0,[],2009-01-08,1.0,Finished Airing,Other,4,1.8991179875485542,2009.0
34511,Hei Mao Jing Zhang (1992),TV,Original,5.67,155.0,10690.0,15817.0,500.0,0.0,['Shanghai Animation Film Studio'],1992-01-01,1.0,Finished Airing,Original,3,1.8976198599275322,1992.0
41383,Obake Zukan,TV,Picture book,5.67,171.0,10712.0,14192.0,765.0,1.0,['Fanworks'],2020-07-01,1.0,Finished Airing,Other,4,1.8976198599275322,2020.0
24793,Bloody Bunny,TV,Other,5.67,283.0,10679.0,13955.0,823.0,5.0,['Kachidoki Studio'],2012-07-18,1.0,Finished Airing,Other,4,1.8976198599275322,2012.0
5821,Zenmai Zamurai,TV,Original,5.67,222.0,10702.0,14362.0,726.0,3.0,['A-1 Pictures'],2006-04-03,1.0,Finished Airing,Original,3,1.8976198599275322,2006.0
21999,Duel Masters Victory V3,TV,Original,5.67,325.0,10684.0,12447.0,1267.0,2.0,['Shogakukan Music & Digital Entertainment'],2013-04-06,1.0,Finished Airing,Original,3,1.8976198599275322,2013.0
50220,Isekai Shoukan wa Nidome desu,TV,Light novel,5.67,54144.0,10695.0,1572.0,142527.0,766.0,['Studio Elle'],2023-04-09,1.0,Finished Airing,Novel,2,1.8976198599275322,2023.0
9433,A-jang.com,TV,Unknown,5.67,233.0,10675.0,14045.0,801.0,3.0,[],2001-11-22,1.0,Finished Airing,Other,4,1.8976198599275322,2001.0
53300,Ojou to Banken-kun,TV,Manga,5.66,19556.0,10739.0,2691.0,63940.0,465.0,['Project No.9'],2023-09-29,3.0,Finished Airing,Manga,1,1.8961194845522977,2023.0
36000,Sora to Umi no Aida,TV,Game,5.66,6392.0,10769.0,4690.0,21077.0,19.0,['TMS Entertainment'],2018-10-04,16.0,Finished Airing,Game,4,1.8961194845522977,2018.0
32818,Xiong Chumo: Huanqiu Da Maoxian,TV,Original,5.66,147.0,10777.0,17163.0,380.0,0.0,[],2012-07-30,1.0,Finished Airing,Original,3,1.8961194845522977,2012.0
42883,Sore dake ga Neck,TV,Original,5.66,3064.0,10771.0,7467.0,6575.0,4.0,['Toho Interactive Animation'],2020-10-13,1.0,Finished Airing,Original,3,1.8961194845522977,2020.0
